CustomerID,DateOfLastPurchase,DateOfFirstPurchase,NumberOfOrders,TotalValueOfOrders,DaysActive,DateDiffFirstToPresentDay,DaysPerOrder,AverageOrderValue,RecencyRanking,FrequencyRanking,MonetaryRanking,RFM_ID,Customer_Type
17950,2011-09-28 15:18:00 UTC,2010-12-09 15:16:00 UTC,3,482.2,294,358,119.33333333333333,160.73333333333332,2,2,2,222,Customer needing attention
17951,2011-10-31 12:30:00 UTC,2010-12-01 12:40:00 UTC,3,1008.54,334,366,122,336.18,2,2,2,222,Customer needing attention
17954,2011-10-02 15:52:00 UTC,2010-12-03 14:18:00 UTC,11,2039.76,304,364,33.090909090909093,185.43272727272728,2,1,1,211,Top customer
17955,2011-05-25 12:00:00 UTC,2011-05-04 12:29:00 UTC,4,557.3,21,212,53,139.325,3,1,2,312,On the way out
17956,2011-04-04 13:47:00 UTC,2011-04-04 13:47:00 UTC,1,12.75,1,242,242,12.75,3,3,3,333,Lost
17957,2011-10-04 14:58:00 UTC,2011-10-04 14:58:00 UTC,1,111.68,1,59,59,111.68,2,3,3,233,Customer needing attention
17958,2011-08-15 12:19:00 UTC,2011-08-15 12:19:00 UTC,1,508.46,1,109,109,508.46,3,3,2,332,Lost
17960,2011-06-21 14:15:00 UTC,2011-06-21 14:15:00 UTC,1,73.78,1,164,164,73.78,3,3,3,333,Lost
17961,2011-11-18 16:55:00 UTC,2010-12-02 19:18:00 UTC,39,1296.44,351,365,9.35897435897436,33.242051282051285,1,1,1,111,Top customer
17962,2011-07-20 14:16:00 UTC,2011-07-20 14:16:00 UTC,1,102.83,1,135,135,102.83,3,3,3,333,Lost
17964,2011-11-08 10:44:00 UTC,2010-12-02 13:32:00 UTC,2,471.7,341,365,182.5,235.85,1,2,2,122,Potentially loyal customer
17965,2011-11-02 09:31:00 UTC,2010-12-05 15:54:00 UTC,14,2622.57,332,362,25.857142857142858,187.32642857142858,2,1,1,211,Top customer
17966,2011-11-02 10:26:00 UTC,2011-03-23 17:25:00 UTC,5,1098.43,224,254,50.8,219.686,2,1,2,212,Must not lose
17967,2010-12-03 11:19:00 UTC,2010-12-03 11:19:00 UTC,1,123.07,1,364,364,123.07,3,3,3,333,Lost
17968,2010-12-01 12:23:00 UTC,2010-12-01 12:23:00 UTC,1,277.35,1,366,366,277.35,3,3,3,333,Lost
17969,2011-06-26 13:00:00 UTC,2010-12-13 15:34:00 UTC,2,228.2,195,354,177,114.1,3,2,3,323,On the way out
17970,2011-05-12 20:03:00 UTC,2011-05-12 20:03:00 UTC,1,582.59,1,203,203,582.59,3,3,2,332,Lost
17972,2011-04-12 12:16:00 UTC,2011-04-12 12:16:00 UTC,1,136.04,1,234,234,136.04,3,3,3,333,Lost
17973,2011-10-19 10:34:00 UTC,2011-10-19 10:34:00 UTC,1,337.04,1,44,44,337.04,2,3,3,233,Customer needing attention
17974,2011-11-15 11:37:00 UTC,2011-05-04 11:50:00 UTC,3,740.79,195,212,70.666666666666671,246.92999999999998,1,2,2,122,Potentially loyal customer
17975,2011-11-24 13:27:00 UTC,2010-12-08 11:38:00 UTC,13,4488.81,352,359,27.615384615384617,345.29307692307697,1,1,1,111,Top customer
17976,2010-12-02 13:49:00 UTC,2010-12-02 13:49:00 UTC,1,353.19,1,365,365,353.19,3,3,3,333,Lost
17977,2011-11-10 13:28:00 UTC,2011-11-10 13:28:00 UTC,1,288.14,1,22,22,288.14,1,3,3,133,Recent or promising customer
17978,2010-12-09 14:05:00 UTC,2010-12-09 14:05:00 UTC,1,300.92,1,358,358,300.92,3,3,3,333,Lost
17979,2011-11-04 12:05:00 UTC,2011-03-25 11:34:00 UTC,4,757.71,225,252,63,189.4275,2,1,2,212,Must not lose
17980,2011-06-27 12:01:00 UTC,2010-12-15 15:50:00 UTC,3,811.45,194,352,117.33333333333333,270.48333333333335,3,2,2,322,On the way out
17984,2011-07-17 15:59:00 UTC,2011-07-17 15:59:00 UTC,1,152.68,1,138,138,152.68,3,3,3,333,Lost
17985,2011-11-17 14:24:00 UTC,2011-11-17 14:24:00 UTC,1,634.95,1,15,15,634.95,1,3,2,132,Potentially loyal customer
17986,2011-10-14 14:22:00 UTC,2011-10-14 14:22:00 UTC,1,20.8,1,49,49,20.8,2,3,3,233,Customer needing attention
17987,2011-06-07 14:22:00 UTC,2011-06-07 14:22:00 UTC,1,198.57,1,178,178,198.57,3,3,3,333,Lost
17988,2011-11-28 11:00:00 UTC,2011-01-17 11:59:00 UTC,7,201.12,315,319,45.571428571428569,28.731428571428573,1,1,3,113,Potentially loyal customer
17990,2011-04-17 11:44:00 UTC,2010-12-13 12:10:00 UTC,3,630.84,125,354,118,210.28,3,2,2,322,On the way out
17991,2011-04-28 15:58:00 UTC,2011-04-27 16:39:00 UTC,2,93.35,1,219,109.5,46.675,3,2,3,323,On the way out
17994,2011-08-10 11:41:00 UTC,2011-02-22 11:02:00 UTC,4,678.49,170,283,70.75,169.6225,3,1,2,312,On the way out
17995,2011-03-03 12:30:00 UTC,2011-03-03 12:30:00 UTC,1,76.1,1,274,274,76.1,3,3,3,333,Lost
17997,2011-09-26 16:13:00 UTC,2011-06-28 17:28:00 UTC,8,1970.67,90,157,19.625,246.33375,2,1,1,211,Top customer
17999,2011-11-02 15:56:00 UTC,2010-12-08 15:17:00 UTC,2,382.06,330,359,179.5,191.03,2,2,2,222,Customer needing attention
18001,2011-11-27 16:02:00 UTC,2011-09-14 11:21:00 UTC,2,417.23,75,79,39.5,208.615,1,2,2,122,Potentially loyal customer
18004,2010-12-12 13:47:00 UTC,2010-12-12 13:47:00 UTC,1,169.47,1,355,355,169.47,3,3,3,333,Lost
18005,2011-10-23 14:40:00 UTC,2011-10-23 14:40:00 UTC,1,139.97,1,40,40,139.97,2,3,3,233,Customer needing attention
18006,2011-11-16 16:52:00 UTC,2011-11-16 16:52:00 UTC,1,444.68,1,16,16,444.68,1,3,2,132,Potentially loyal customer
18008,2011-09-30 15:17:00 UTC,2011-01-25 12:26:00 UTC,9,2116.19,249,311,34.555555555555557,235.13222222222223,2,1,1,211,Top customer
18009,2011-04-18 13:36:00 UTC,2011-04-18 13:36:00 UTC,1,257.34,1,228,228,257.34,3,3,3,333,Lost
18010,2011-03-28 12:27:00 UTC,2011-03-28 12:27:00 UTC,1,174.8,1,249,249,174.8,3,3,3,333,Lost
18011,2010-12-01 17:35:00 UTC,2010-12-01 17:35:00 UTC,1,102.79,1,366,366,102.79,3,3,3,333,Lost
18013,2011-07-07 14:11:00 UTC,2011-07-07 14:08:00 UTC,2,187.29,1,148,74,93.645,3,2,3,323,On the way out
18014,2011-11-11 15:28:00 UTC,2011-11-11 15:28:00 UTC,1,166.42,1,21,21,166.42,1,3,3,133,Recent or promising customer
18016,2011-11-07 13:25:00 UTC,2010-12-10 17:14:00 UTC,5,1483.56,332,357,71.4,296.712,1,1,1,111,Top customer
18017,2011-09-19 16:15:00 UTC,2011-02-02 13:57:00 UTC,3,523,230,303,101,174.33333333333334,2,2,2,222,Customer needing attention
18018,2011-08-23 17:37:00 UTC,2011-05-24 13:22:00 UTC,2,122.14,92,192,96,61.07,3,2,3,323,On the way out
18019,2011-10-19 12:10:00 UTC,2011-10-19 12:10:00 UTC,1,38.45,1,44,44,38.45,2,3,3,233,Customer needing attention
18022,2011-11-04 12:45:00 UTC,2011-11-04 12:45:00 UTC,1,668.11,1,28,28,668.11,2,3,2,232,Customer needing attention
18024,2011-07-10 12:40:00 UTC,2011-07-10 12:28:00 UTC,2,389.78,1,145,72.5,194.89,3,2,2,322,On the way out
18027,2011-09-02 10:38:00 UTC,2011-09-02 10:38:00 UTC,1,115.31,1,91,91,115.31,2,3,3,233,Customer needing attention
18030,2011-10-28 13:55:00 UTC,2011-10-28 13:55:00 UTC,1,121.1,1,35,35,121.1,2,3,3,233,Customer needing attention
18032,2011-01-09 15:32:00 UTC,2011-01-09 15:32:00 UTC,1,73.5,1,327,327,73.5,3,3,3,333,Lost
18033,2011-10-05 17:28:00 UTC,2011-10-05 17:28:00 UTC,1,97.97,1,58,58,97.97,2,3,3,233,Customer needing attention
18034,2011-11-18 12:22:00 UTC,2011-11-18 12:08:00 UTC,2,422.88,1,14,7,211.44,1,2,2,122,Potentially loyal customer
18035,2011-11-04 12:39:00 UTC,2011-10-27 17:48:00 UTC,3,730.4,8,36,12,243.46666666666667,2,2,2,222,Customer needing attention
18036,2011-11-07 14:40:00 UTC,2011-04-08 11:26:00 UTC,3,405.62,214,238,79.333333333333329,135.20666666666668,1,2,2,122,Potentially loyal customer
18037,2011-07-08 13:39:00 UTC,2010-12-12 16:20:00 UTC,6,70.02,208,355,59.166666666666664,11.67,3,1,3,313,On the way out
18040,2011-11-20 14:20:00 UTC,2011-04-08 08:27:00 UTC,2,357.2,227,238,119,178.6,1,2,3,123,Recent or promising customer
18041,2011-11-28 11:39:00 UTC,2010-12-02 11:21:00 UTC,21,4183.39,362,365,17.38095238095238,199.20904761904762,1,1,1,111,Top customer
18042,2011-10-17 11:49:00 UTC,2011-10-17 11:49:00 UTC,1,165.05,1,46,46,165.05,2,3,3,233,Customer needing attention
18043,2011-11-15 12:48:00 UTC,2010-12-08 12:35:00 UTC,3,559.51,343,359,119.66666666666667,186.50333333333333,1,2,2,122,Potentially loyal customer
18044,2011-11-03 08:56:00 UTC,2010-12-14 12:25:00 UTC,9,1877.7,324,353,39.222222222222221,208.63333333333333,2,1,1,211,Top customer
18045,2011-10-25 13:07:00 UTC,2011-10-25 13:07:00 UTC,1,189.4,1,38,38,189.4,2,3,3,233,Customer needing attention
18048,2011-05-20 14:58:00 UTC,2011-05-20 14:54:00 UTC,2,172.29,1,196,98,86.145,3,2,3,323,On the way out
18050,2010-12-15 14:25:00 UTC,2010-12-15 14:25:00 UTC,1,74.4,1,352,352,74.4,3,3,3,333,Lost
18053,2011-09-30 09:05:00 UTC,2011-09-30 09:05:00 UTC,1,300.02,1,63,63,300.02,2,3,3,233,Customer needing attention
18055,2011-10-31 12:02:00 UTC,2010-12-05 10:52:00 UTC,9,5920.42,331,362,40.222222222222221,657.82444444444445,2,1,1,211,Top customer
18056,2011-02-24 14:27:00 UTC,2011-02-24 14:27:00 UTC,1,363.65,1,281,281,363.65,3,3,3,333,Lost
18058,2011-11-30 08:38:00 UTC,2011-11-30 08:38:00 UTC,1,170.16,1,2,2,170.16,1,3,3,133,Recent or promising customer
18059,2011-11-16 16:49:00 UTC,2011-10-03 09:30:00 UTC,3,306.46,45,60,20,102.15333333333332,1,2,3,123,Recent or promising customer
18061,2011-11-18 11:20:00 UTC,2010-12-08 13:03:00 UTC,10,2119.41,345,359,35.9,211.94099999999997,1,1,1,111,Top customer
18062,2011-06-19 14:47:00 UTC,2011-01-06 10:03:00 UTC,3,720.52,165,330,110,240.17333333333332,3,2,2,322,On the way out
18064,2011-07-29 16:39:00 UTC,2011-04-18 15:08:00 UTC,2,814,103,228,114,407,3,2,2,322,On the way out
18065,2011-09-14 11:36:00 UTC,2010-12-10 12:44:00 UTC,11,1949.19,278,357,32.454545454545453,177.19909090909093,2,1,1,211,Top customer
18066,2011-09-25 15:30:00 UTC,2011-09-25 15:30:00 UTC,1,318,1,68,68,318,2,3,3,233,Customer needing attention
18067,2011-10-30 15:58:00 UTC,2011-10-30 15:58:00 UTC,1,396.33,1,33,33,396.33,2,3,2,232,Customer needing attention
18068,2011-02-23 14:50:00 UTC,2011-02-23 14:50:00 UTC,1,101.7,1,282,282,101.7,3,3,3,333,Lost
18069,2011-11-13 16:03:00 UTC,2011-01-16 15:50:00 UTC,5,2036.67,302,320,64,407.334,1,1,1,111,Top customer
18071,2011-03-27 11:59:00 UTC,2010-12-09 10:33:00 UTC,2,453,109,358,179,226.5,3,2,2,322,On the way out
18072,2011-06-07 10:44:00 UTC,2011-06-07 10:44:00 UTC,1,247.44,1,178,178,247.44,3,3,3,333,Lost
18073,2011-08-17 14:02:00 UTC,2011-05-26 19:38:00 UTC,12,3877.52,83,190,15.833333333333334,323.12666666666667,3,1,1,311,Must not lose
18074,2010-12-01 09:53:00 UTC,2010-12-01 09:53:00 UTC,1,489.6,1,366,366,489.6,3,3,2,332,Lost
18075,2011-11-16 15:21:00 UTC,2010-12-14 10:48:00 UTC,10,2611.75,338,353,35.3,261.175,1,1,1,111,Top customer
18077,2011-12-01 13:32:00 UTC,2010-12-08 10:21:00 UTC,11,2633.01,359,359,32.636363636363633,239.36454545454546,1,1,1,111,Top customer
18078,2011-05-06 14:32:00 UTC,2011-03-25 15:08:00 UTC,2,336.13,42,252,126,168.065,3,2,3,323,On the way out
18079,2011-10-25 15:27:00 UTC,2011-04-15 12:14:00 UTC,4,3651.97,194,231,57.75,912.9925,2,1,1,211,Top customer
18080,2011-11-21 08:02:00 UTC,2011-04-11 10:10:00 UTC,2,1231.5,224,235,117.5,615.75,1,2,1,121,Potentially loyal customer
18081,2011-11-03 16:30:00 UTC,2011-07-29 11:56:00 UTC,3,343.45,98,126,42,114.48333333333333,2,2,3,223,Customer needing attention
18082,2011-11-14 12:45:00 UTC,2011-11-14 12:45:00 UTC,1,703.37,1,18,18,703.37,1,3,2,132,Potentially loyal customer
18084,2011-11-23 13:57:00 UTC,2011-11-23 13:57:00 UTC,1,90.48,1,9,9,90.48,1,3,3,133,Recent or promising customer
18085,2011-01-13 15:17:00 UTC,2010-12-01 12:08:00 UTC,2,689.95,44,366,183,344.975,3,2,2,322,On the way out
18086,2011-03-10 13:34:00 UTC,2011-03-10 13:34:00 UTC,1,101.34,1,267,267,101.34,3,3,3,333,Lost
18087,2011-09-02 15:12:00 UTC,2011-02-22 10:43:00 UTC,2,4055.72,193,283,141.5,2027.86,2,2,1,221,Must not lose
18088,2011-10-09 13:41:00 UTC,2011-10-09 13:41:00 UTC,1,167.67,1,54,54,167.67,2,3,3,233,Customer needing attention
18092,2011-11-01 10:56:00 UTC,2010-12-09 10:00:00 UTC,10,8506.42,328,358,35.8,850.642,2,1,1,211,Top customer
18093,2011-09-07 15:43:00 UTC,2011-02-10 12:15:00 UTC,4,2106.52,210,295,73.75,526.63,2,1,1,211,Top customer
18094,2011-09-19 09:28:00 UTC,2011-02-21 08:50:00 UTC,7,3017.3,211,284,40.571428571428569,431.04285714285714,2,1,1,211,Top customer
18095,2011-01-31 12:50:00 UTC,2011-01-11 12:37:00 UTC,2,580.05,21,325,162.5,290.025,3,2,2,322,On the way out
18096,2011-11-28 12:44:00 UTC,2011-10-07 11:55:00 UTC,3,911.15,53,56,18.666666666666668,303.71666666666664,1,2,2,122,Potentially loyal customer
18097,2011-08-05 10:32:00 UTC,2010-12-20 14:49:00 UTC,5,2011.4,228,347,69.4,402.28000000000003,3,1,1,311,Must not lose
18099,2011-08-04 15:52:00 UTC,2011-08-04 15:52:00 UTC,1,168.31,1,120,120,168.31,3,3,3,333,Lost
18101,2011-11-28 13:37:00 UTC,2011-07-19 13:05:00 UTC,2,223.65,133,136,68,111.825,1,2,3,123,Recent or promising customer
18102,2011-11-28 12:55:00 UTC,2010-12-07 16:42:00 UTC,57,248171.76,356,360,6.3157894736842106,4353.8905263157894,1,1,1,111,Top customer
18104,2011-11-02 14:07:00 UTC,2011-11-02 14:07:00 UTC,1,754.64,1,30,30,754.64,2,3,2,232,Customer needing attention
18105,2011-11-02 12:04:00 UTC,2011-11-02 12:04:00 UTC,1,113.48,1,30,30,113.48,2,3,3,233,Customer needing attention
18106,2011-01-14 12:23:00 UTC,2011-01-14 12:23:00 UTC,1,430.7,1,322,322,430.7,3,3,2,332,Lost
18108,2011-03-30 13:56:00 UTC,2011-03-30 13:56:00 UTC,1,271,1,247,247,271,3,3,3,333,Lost
18109,2011-11-25 15:32:00 UTC,2010-12-05 10:58:00 UTC,23,6684.46,356,362,15.739130434782609,290.62869565217392,1,1,1,111,Top customer
18110,2011-11-20 12:34:00 UTC,2011-11-20 12:34:00 UTC,1,236.3,1,12,12,236.3,1,3,3,133,Recent or promising customer
18112,2011-11-27 14:43:00 UTC,2011-06-26 13:56:00 UTC,2,352.69,155,159,79.5,176.345,1,2,3,123,Recent or promising customer
18113,2010-12-06 12:31:00 UTC,2010-12-06 12:31:00 UTC,1,76.32,1,361,361,76.32,3,3,3,333,Lost
18114,2011-02-22 13:20:00 UTC,2011-02-22 13:20:00 UTC,1,220.1,1,283,283,220.1,3,3,3,333,Lost
18116,2011-10-03 11:00:00 UTC,2010-12-10 12:14:00 UTC,8,1418.03,297,357,44.625,177.25375,2,1,1,211,Top customer
18117,2011-11-14 12:47:00 UTC,2011-11-14 12:47:00 UTC,1,320.72,1,18,18,320.72,1,3,3,133,Recent or promising customer
18118,2011-11-29 11:32:00 UTC,2010-12-05 12:13:00 UTC,26,5653.82,359,362,13.923076923076923,217.45461538461538,1,1,1,111,Top customer
18119,2010-12-07 11:59:00 UTC,2010-12-07 11:59:00 UTC,1,181.12,1,360,360,181.12,3,3,3,333,Lost
18120,2011-05-09 13:45:00 UTC,2011-05-09 13:45:00 UTC,1,111.15,1,207,207,111.15,3,3,3,333,Lost
18121,2011-07-13 12:53:00 UTC,2011-07-08 12:14:00 UTC,2,673.1,6,147,73.5,336.55,3,2,2,322,On the way out
18122,2011-12-01 13:08:00 UTC,2011-07-12 11:37:00 UTC,6,1826.21,143,143,23.833333333333332,304.36833333333334,1,1,1,111,Top customer
18123,2011-11-15 14:23:00 UTC,2011-11-08 13:31:00 UTC,2,589.44,8,24,12,294.72,1,2,2,122,Potentially loyal customer
18125,2011-11-10 12:29:00 UTC,2011-01-27 15:02:00 UTC,4,1142.99,287,309,77.25,285.7475,1,1,1,111,Top customer
18126,2011-10-10 12:19:00 UTC,2011-10-10 12:19:00 UTC,1,206.83,1,53,53,206.83,2,3,3,233,Customer needing attention
18127,2011-11-20 14:05:00 UTC,2011-07-29 10:06:00 UTC,3,348.73,115,126,42,116.24333333333334,1,2,3,123,Recent or promising customer
18129,2011-04-10 14:16:00 UTC,2011-04-10 14:16:00 UTC,1,112.55,1,236,236,112.55,3,3,3,333,Lost
18130,2011-11-24 14:40:00 UTC,2011-10-13 15:58:00 UTC,3,1059.39,42,50,16.666666666666668,353.13000000000005,1,2,2,122,Potentially loyal customer
18133,2011-05-11 14:14:00 UTC,2011-05-11 14:14:00 UTC,1,931.5,1,205,205,931.5,3,3,2,332,Lost
18135,2011-11-10 19:32:00 UTC,2011-06-02 14:04:00 UTC,5,681.91,162,183,36.6,136.382,1,1,2,112,Top customer
18136,2011-10-07 15:40:00 UTC,2011-01-24 12:08:00 UTC,3,784.33,257,312,104,261.44333333333333,2,2,2,222,Customer needing attention
18138,2011-02-17 14:51:00 UTC,2011-02-17 14:51:00 UTC,1,152.65,1,288,288,152.65,3,3,3,333,Lost
18139,2011-11-22 10:44:00 UTC,2011-11-21 14:06:00 UTC,6,8438.34,1,11,1.8333333333333333,1406.39,1,1,1,111,Top customer
18142,2011-07-05 13:19:00 UTC,2011-05-08 12:31:00 UTC,2,1019.52,59,208,104,509.76,3,2,2,322,On the way out
18143,2011-08-15 12:07:00 UTC,2011-07-21 10:44:00 UTC,2,1000.16,26,134,67,500.08,3,2,2,322,On the way out
18144,2011-11-09 09:22:00 UTC,2010-12-01 13:45:00 UTC,11,2656.75,343,366,33.272727272727273,241.52272727272728,1,1,1,111,Top customer
18145,2011-11-27 11:22:00 UTC,2011-01-31 12:10:00 UTC,4,2861.55,300,305,76.25,715.3875,1,1,1,111,Top customer
18146,2011-07-22 12:08:00 UTC,2011-05-03 16:35:00 UTC,2,160.35,80,213,106.5,80.175,3,2,3,323,On the way out
18147,2011-10-25 11:46:00 UTC,2011-08-23 12:22:00 UTC,2,179.34,63,101,50.5,89.67,2,2,3,223,Customer needing attention
18149,2011-10-20 12:04:00 UTC,2011-03-11 12:44:00 UTC,3,612.08,223,266,88.666666666666671,204.02666666666667,2,2,2,222,Customer needing attention
18150,2011-11-07 16:49:00 UTC,2011-05-22 10:47:00 UTC,3,566.58,170,194,64.666666666666671,188.86,1,2,2,122,Potentially loyal customer
18151,2011-07-28 11:35:00 UTC,2011-02-23 08:29:00 UTC,2,653.35,156,282,141,326.675,3,2,2,322,On the way out
18154,2011-10-27 10:40:00 UTC,2011-10-27 10:40:00 UTC,1,220.49,1,36,36,220.49,2,3,3,233,Customer needing attention
18155,2011-09-25 13:32:00 UTC,2011-02-21 10:36:00 UTC,3,371.62,217,284,94.666666666666671,123.87333333333333,2,2,3,223,Customer needing attention
18156,2011-11-27 12:24:00 UTC,2010-12-05 12:29:00 UTC,2,734.94,357,362,181,367.47,1,2,2,122,Potentially loyal customer
18158,2011-11-30 16:19:00 UTC,2011-09-12 09:03:00 UTC,2,453.4,80,81,40.5,226.7,1,2,2,122,Potentially loyal customer
18159,2011-02-11 14:26:00 UTC,2011-02-11 14:26:00 UTC,1,530.15,1,294,294,530.15,3,3,2,332,Lost
18160,2011-10-13 15:50:00 UTC,2011-05-23 13:41:00 UTC,2,638.06,144,193,96.5,319.03,2,2,2,222,Customer needing attention
18161,2011-11-24 16:40:00 UTC,2011-01-24 11:56:00 UTC,5,1618.69,305,312,62.4,323.738,1,1,1,111,Top customer
18164,2011-11-02 12:56:00 UTC,2011-11-02 12:56:00 UTC,1,399.65,1,30,30,399.65,2,3,2,232,Customer needing attention
18165,2011-06-15 13:23:00 UTC,2011-06-15 13:23:00 UTC,1,302.46,1,170,170,302.46,3,3,3,333,Lost
18167,2011-11-16 15:56:00 UTC,2011-08-26 11:40:00 UTC,3,1384.86,83,98,32.666666666666664,461.61999999999995,1,2,1,121,Potentially loyal customer
18168,2011-06-16 19:21:00 UTC,2010-12-02 18:08:00 UTC,6,1169.94,197,365,60.833333333333336,194.99,3,1,1,311,Must not lose
18169,2011-10-10 12:18:00 UTC,2011-10-10 12:18:00 UTC,1,202.65,1,53,53,202.65,2,3,3,233,Customer needing attention
18170,2011-11-06 14:35:00 UTC,2011-05-06 15:13:00 UTC,3,980.31,184,210,70,326.77,2,2,2,222,Customer needing attention
18171,2011-10-12 09:13:00 UTC,2011-01-10 09:55:00 UTC,5,1231.31,275,326,65.2,246.262,2,1,1,211,Top customer
18172,2011-11-25 11:12:00 UTC,2011-02-23 10:44:00 UTC,20,7561.68,276,282,14.1,378.084,1,1,1,111,Top customer
18173,2011-09-14 11:26:00 UTC,2011-03-10 11:56:00 UTC,4,2106.84,188,267,66.75,526.71,2,1,1,211,Top customer
18176,2010-12-16 15:45:00 UTC,2010-12-16 15:45:00 UTC,1,476.35,1,351,351,476.35,3,3,2,332,Lost
18177,2011-11-08 14:44:00 UTC,2011-03-29 08:46:00 UTC,6,1341.42,225,248,41.333333333333336,223.57000000000002,1,1,1,111,Top customer
18178,2011-08-03 09:30:00 UTC,2010-12-10 12:42:00 UTC,4,1590.81,236,357,89.25,397.7025,3,1,1,311,Must not lose
18179,2011-11-30 16:23:00 UTC,2011-01-07 14:22:00 UTC,6,1793.17,328,329,54.833333333333336,298.86166666666668,1,1,1,111,Top customer
18180,2011-10-11 11:38:00 UTC,2011-07-20 08:59:00 UTC,5,1533.02,84,135,27,306.604,2,1,1,211,Top customer
18181,2011-11-15 15:08:00 UTC,2011-11-15 15:08:00 UTC,1,382.8,1,17,17,382.8,1,3,2,132,Potentially loyal customer
18183,2011-04-26 15:26:00 UTC,2011-03-10 10:08:00 UTC,2,632.07,48,267,133.5,316.035,3,2,2,322,On the way out
18184,2011-11-24 15:28:00 UTC,2011-11-24 15:28:00 UTC,1,49.8,1,8,8,49.8,1,3,3,133,Recent or promising customer
18185,2011-04-04 13:42:00 UTC,2011-04-04 13:42:00 UTC,1,304.25,1,242,242,304.25,3,3,3,333,Lost
18188,2011-11-24 16:46:00 UTC,2011-02-22 14:43:00 UTC,3,2001.04,276,283,94.333333333333329,667.01333333333332,1,2,1,121,Potentially loyal customer
18189,2011-09-23 12:40:00 UTC,2011-03-17 09:49:00 UTC,2,1090.24,191,260,130,545.12,2,2,2,222,Customer needing attention
18190,2011-05-31 14:48:00 UTC,2011-01-13 10:35:00 UTC,2,284.46,139,323,161.5,142.23,3,2,3,323,On the way out
18191,2011-03-23 12:08:00 UTC,2011-03-23 12:08:00 UTC,1,207.8,1,254,254,207.8,3,3,3,333,Lost
18192,2011-09-29 09:53:00 UTC,2011-09-29 09:53:00 UTC,1,957.97,1,64,64,957.97,2,3,2,232,Customer needing attention
18193,2011-06-27 13:58:00 UTC,2011-06-27 13:58:00 UTC,1,243.76,1,158,158,243.76,3,3,3,333,Lost
18194,2011-09-18 13:29:00 UTC,2011-09-18 13:29:00 UTC,1,973.84,1,75,75,973.84,2,3,2,232,Customer needing attention
18196,2011-09-05 16:22:00 UTC,2011-02-22 16:13:00 UTC,2,689.13,196,283,141.5,344.565,2,2,2,222,Customer needing attention
18198,2011-11-08 15:35:00 UTC,2011-01-07 13:39:00 UTC,16,5107.11,306,329,20.5625,319.194375,1,1,1,111,Top customer
18200,2011-08-25 18:45:00 UTC,2011-08-25 18:45:00 UTC,1,163.8,1,99,99,163.8,3,3,3,333,Lost
18202,2011-05-24 12:12:00 UTC,2011-02-01 13:36:00 UTC,3,1396.99,112,304,101.33333333333333,465.66333333333336,3,2,1,321,Must not lose
18203,2011-07-05 13:07:00 UTC,2011-07-05 13:07:00 UTC,1,160.42,1,150,150,160.42,3,3,3,333,Lost
18204,2011-09-29 16:44:00 UTC,2011-05-31 15:26:00 UTC,3,1993.7,122,185,61.666666666666664,664.56666666666672,2,2,1,221,Must not lose
18205,2011-11-03 13:22:00 UTC,2011-09-26 12:02:00 UTC,2,517.36,39,67,33.5,258.68,2,2,2,222,Customer needing attention
18209,2011-11-11 12:07:00 UTC,2011-11-11 12:07:00 UTC,1,139.1,1,21,21,139.1,1,3,3,133,Recent or promising customer
18210,2011-11-30 08:43:00 UTC,2011-03-17 16:58:00 UTC,5,2443.48,258,260,52,488.696,1,1,1,111,Top customer
18211,2011-11-14 08:10:00 UTC,2011-03-06 12:09:00 UTC,5,600.07,253,271,54.2,120.01400000000001,1,1,2,112,Top customer
18212,2011-01-17 16:14:00 UTC,2011-01-17 16:14:00 UTC,1,248.42,1,319,319,248.42,3,3,3,333,Lost
18213,2011-04-17 10:21:00 UTC,2011-04-17 10:21:00 UTC,1,232.48,1,229,229,232.48,3,3,3,333,Lost
18215,2011-09-11 16:05:00 UTC,2011-09-11 16:05:00 UTC,1,299.34,1,82,82,299.34,2,3,3,233,Customer needing attention
18216,2011-11-08 16:55:00 UTC,2011-11-08 16:55:00 UTC,1,481.75,1,24,24,481.75,1,3,2,132,Potentially loyal customer
18217,2011-11-10 13:18:00 UTC,2011-09-30 10:44:00 UTC,2,621.75,42,63,31.5,310.875,1,2,2,122,Potentially loyal customer
18218,2011-05-12 12:53:00 UTC,2011-03-03 12:24:00 UTC,2,662.08,71,274,137,331.04,3,2,2,322,On the way out
18219,2011-10-27 18:02:00 UTC,2010-12-06 10:05:00 UTC,9,1827.4,326,361,40.111111111111114,203.04444444444445,2,1,1,211,Top customer
18220,2011-04-27 09:03:00 UTC,2011-04-27 09:03:00 UTC,1,305.28,1,219,219,305.28,3,3,3,333,Lost
18221,2011-11-17 14:40:00 UTC,2011-05-12 14:13:00 UTC,5,1041.61,190,204,40.8,208.32199999999997,1,1,2,112,Top customer
18222,2011-09-08 10:45:00 UTC,2011-09-08 10:45:00 UTC,1,443,1,85,85,443,2,3,2,232,Customer needing attention
18223,2011-10-31 09:48:00 UTC,2010-12-16 16:42:00 UTC,13,5905.82,319,351,27,454.29384615384612,2,1,1,211,Top customer
18224,2011-03-21 10:30:00 UTC,2011-03-21 10:30:00 UTC,1,158.95,1,256,256,158.95,3,3,3,333,Lost
18225,2011-11-18 13:16:00 UTC,2010-12-09 15:46:00 UTC,11,5178.84,344,358,32.545454545454547,470.80363636363637,1,1,1,111,Top customer
